country,target,par,mean,hpd_l,hpd_r,non_trivial,gni,median_age
ZMB,impact,treat_bxm0524,-3.4270384766904725,-6.413298630106702,-0.2559609196426198,1,1290.0,17.3
ZWE,impact,treat_bxm0524,-3.703955180842609,-6.831423924559182,-0.4580964531367666,1,2060.0,17.7
AFG,impact,treat_window_extended,2.5444003151828825,1.7845195064505937,3.198979288997214,1,380.0,16.8
AGO,impact,treat_window_extended,2.437087476950666,1.7348914762711214,3.1169915411007016,1,2120.0,16.4
ALB,impact,treat_window_extended,3.346498131439466,2.619690946649094,4.0624574478001305,1,7680.0,35.9
ARE,impact,treat_window_extended,2.794683496629101,2.109878325964324,3.515667053668621,1,49020.0,30.9
ARG,impact,treat_window_extended,2.577417147318794,1.864541520317143,3.2553967646070774,1,12890.0,31.7
ARM,impact,treat_window_extended,3.393633189510752,2.692645735400246,4.154627351755232,1,6780.0,35.8
ATG,impact,treat_window_extended,1.5336866102585947,0.662995558243316,2.293289493568476,1,20200.0,35.1
AUS,impact,treat_window_extended,2.738084832282058,1.9884704380038167,3.3926776836236208,1,63150.0,37.5
AUT,impact,treat_window_extended,2.681501301655282,1.9583781223419694,3.3494242382729222,1,55030.0,42.8
AZE,impact,treat_window_extended,2.6641266383538196,1.9367923736578285,3.339134696956574,1,6660.0,32.1
BDI,impact,treat_window_extended,2.458930161845773,1.7476586101702523,3.1197966429301154,1,220.0,15.7
BEL,impact,treat_window_extended,2.9187323997599672,2.1620372651232684,3.6434545005387777,1,54580.0,41.2
BEN,impact,treat_window_extended,2.4669184934039334,1.7730987052002023,3.1447270557260403,1,1390.0,17.6
BFA,impact,treat_window_extended,2.4499238723755776,1.748706487543094,3.1250736964336197,1,860.0,17.0
BGD,impact,treat_window_extended,2.5080624908712106,1.7994927994618501,3.1658184195500194,1,2880.0,25.0
BGR,impact,treat_window_extended,2.6211264432617494,1.8690808690582998,3.295002405809643,1,14280.0,44.2
BHR,impact,treat_window_extended,2.332931053020908,1.6831671749920158,3.1038373489873905,1,28300.0,31.7
BHS,impact,treat_window_extended,1.7778266916497887,1.0337775651837497,2.448690658135562,1,33330.0,34.2
BIH,impact,treat_window_extended,2.623968470703293,1.940643585714887,3.3186821037748384,1,8280.0,44.6
BLR,impact,treat_window_extended,2.6129349665655335,1.9106372814159824,3.29450061672912,1,7790.0,40.2
BLZ,impact,treat_window_extended,1.6303261725967675,0.9231729610968251,2.33747938409671,1,6890.0,25.5
BOL,impact,treat_window_extended,2.4633004526825424,1.7782118672377225,3.137557598041279,1,3620.0,24.4
BRA,impact,treat_window_extended,2.51867669950734,1.8382086493556944,3.201761934467261,1,9280.0,33.5
BRB,impact,treat_window_extended,1.5734071893221362,0.8819706073008549,2.30583803509962,1,22870.0,38.7
BRN,impact,treat_window_extended,1.917167589034344,1.1820964963760634,2.601266598625079,1,34480.0,31.3
BTN,impact,treat_window_extended,1.740168939169995,1.031007184308084,2.419095115336243,1,,28.8
BWA,impact,treat_window_extended,2.388511250388837,1.6682227063041999,3.0707357657210332,1,8340.0,22.6
CAF,impact,treat_window_extended,2.442741632380157,1.721813632180577,3.0918428576521046,1,530.0,14.3
CAN,impact,treat_window_extended,2.6790525157015193,1.98009432421757,3.3861381280166776,1,54040.0,40.3
CHE,impact,treat_window_extended,2.7217398108501962,1.991746686864733,3.3949241314126666,1,95070.0,42.0
CHL,impact,treat_window_extended,2.654316149340858,1.95225440544054,3.30323377716904,1,15800.0,35.5
CHN,impact,treat_window_extended,2.4631340691862,1.731998164471654,3.1460943522722684,1,13390.0,38.5
CIV,impact,treat_window_extended,2.3775310454285767,1.7051571887726635,3.076215183431895,1,2470.0,18.0
CMR,impact,treat_window_extended,2.466056224175765,1.710115662835352,3.105070727467121,1,1690.0,17.6
COD,impact,treat_window_extended,2.470652118236628,1.7594338050833331,3.1507221840985378,1,630.0,15.8
COG,impact,treat_window_extended,2.3843993120612774,1.6433433294156117,3.0507752344403256,1,2450.0,18.2
COL,impact,treat_window_extended,2.5896404478396273,1.8532310888601626,3.2475355736926055,1,6810.0,31.2
COM,impact,treat_window_extended,2.2624597998811997,1.5762382753698567,2.959157988888899,1,1610.0,20.1
CPV,impact,treat_window_extended,1.9136625253247135,1.1773527986108685,2.585712494070805,1,4780.0,27.3
CRI,impact,treat_window_extended,2.450807215089424,1.7441191625246149,3.130314957940202,1,14260.0,33.5
CUB,impact,treat_window_extended,2.5001702368533567,1.7956515187750586,3.18171551847258,1,,41.5
CYP,impact,treat_window_extended,1.8742485513626506,1.1424685448049878,2.5601329477529333,1,32960.0,37.3
CZE,impact,treat_window_extended,2.583536758227348,1.876038261557259,3.2619961374967987,1,27370.0,42.6
DEU,impact,treat_window_extended,2.5785193561176443,1.849854310933775,3.27503741401399,1,54800.0,45.0
DJI,impact,treat_window_extended,3.032787615627858,2.2977456902511424,3.7678295410045735,1,3400.0,24.1
DNK,impact,treat_window_extended,2.5776383212505958,1.863125736272134,3.260961864821267,1,73340.0,41.2
DOM,impact,treat_window_extended,2.447430392214137,1.7485638299531354,3.1328572128931964,1,9710.0,27.3
DZA,impact,treat_window_extended,2.4542678930477546,1.7373284728611595,3.1430920418544828,1,4950.0,28.0
ECU,impact,treat_window_extended,2.565696663049944,1.8641114608094524,3.255780468532394,1,6590.0,28.0
EGY,impact,treat_window_extended,2.4225252842784553,1.650654552048748,3.0622973341467024,1,3840.0,23.8
ERI,impact,treat_window_extended,2.3677552068292926,1.6652191367944709,3.0397462303408616,1,,18.4
ESP,impact,treat_window_extended,2.651361606288998,1.8930335228797197,3.3047307854201757,1,32830.0,44.4
EST,impact,treat_window_extended,1.7465864587124629,1.0258068223557482,2.4348497204966946,1,27620.0,41.6
ETH,impact,treat_window_extended,2.5021746510153533,1.7714962186810452,3.166678432874101,1,1110.0,18.5
FIN,impact,treat_window_extended,2.8418048831064406,2.1294796650833536,3.580808948246497,1,53230.0,42.5
FJI,impact,treat_window_extended,1.7496143076772444,1.0239927536752278,2.435219967157091,1,5680.0,27.5
FRA,impact,treat_window_extended,2.5334041729578076,1.8232202824683834,3.2463300861904343,1,45180.0,41.6
GAB,impact,treat_window_extended,2.28438789902777,1.584274476468533,2.976199581398557,1,7930.0,21.5
GBR,impact,treat_window_extended,2.524009519902734,1.805167436318826,3.1922664198270336,1,47700.0,39.5
GEO,impact,treat_window_extended,3.238565478454559,2.499773577665102,3.961000362990375,1,6710.0,36.6
GHA,impact,treat_window_extended,2.440048509451397,1.7585382316115272,3.174195759969956,1,2360.0,20.7
GIN,impact,treat_window_extended,2.490987903287139,1.7642242904947714,3.133570402628653,1,1350.0,17.8
GMB,impact,treat_window_extended,2.399114733037359,1.6551673566231564,3.070020003403621,1,870.0,18.0
GNB,impact,treat_window_extended,2.321713540523276,1.5846737351684803,2.962855973434139,1,940.0,18.7
GNQ,impact,treat_window_extended,2.422878190564234,1.7036164488460228,3.0798212254187733,1,4840.0,21.0
GRC,impact,treat_window_extended,2.6815125056932483,1.9392088146210351,3.3895560264082825,1,22590.0,45.4
GTM,impact,treat_window_extended,2.466604035781174,1.764531144553749,3.1153549352698073,1,5480.0,22.2
GUY,impact,treat_window_extended,1.6784208005693517,0.9861372117801546,2.4040674538785103,1,13600.0,25.3
HKG,impact,treat_window_extended,3.236610012812604,2.5292723722152477,3.95487178685548,1,55170.0,45.6
HND,impact,treat_window_extended,2.5106442027524283,1.8123444112654812,3.191842774856022,1,2890.0,23.2
HRV,impact,treat_window_extended,3.3762845672651833,2.647273960485336,4.102480461277541,1,20590.0,44.6
HTI,impact,treat_window_extended,2.834105182539218,2.092119631145211,3.466479232022747,1,1760.0,23.3
HUN,impact,treat_window_extended,2.6270253776782706,1.9130836643342475,3.298638530942609,1,19670.0,43.0
IDN,impact,treat_window_extended,2.5701370961733123,1.8385666827466207,3.2233249653042866,1,4810.0,29.6
IND,impact,treat_window_extended,2.3557751454768763,1.6207903575572646,3.051664997868849,1,2540.0,27.7
IRL,impact,treat_window_extended,2.5120397834274093,1.8205414407467837,3.2300210413596337,1,78970.0,38.0
IRN,impact,treat_window_extended,2.5390698169387296,1.8620159188720566,3.2574074892777607,1,4650.0,32.3
IRQ,impact,treat_window_extended,2.357411347678532,1.6631588687733745,3.0726223919846003,1,5640.0,20.1
ISL,impact,treat_window_extended,1.7095825824298436,0.9621109018008185,2.365410225587111,1,80400.0,35.7
ISR,impact,treat_window_extended,2.725915719659654,1.928496915226612,3.4677006540159723,1,54650.0,29.1
ITA,impact,treat_window_extended,2.603742188316575,1.8658536141969981,3.265003872046811,1,37920.0,47.1
JAM,impact,treat_window_extended,2.4728337194560583,1.7761826841014137,3.1889909838006325,1,6200.0,31.2
JOR,impact,treat_window_extended,2.44714792002242,1.7534631049289258,3.104024969417076,1,4420.0,23.9
JPN,impact,treat_window_extended,2.3538583239286286,1.6304691158795561,3.0453333022108304,1,39350.0,48.5
KAZ,impact,treat_window_extended,2.5356737758940895,1.8664899451000965,3.2591930459405862,1,10730.0,29.3
KEN,impact,treat_window_extended,2.4487711435956325,1.7550699152233271,3.137073918828854,1,2110.0,19.3
KGZ,impact,treat_window_extended,2.4368721874832677,1.7001865157766285,3.05028774679278,1,1760.0,25.0
KHM,impact,treat_window_extended,2.589450000856803,1.9105499196059228,3.268350082107684,1,2390.0,25.6
KIR,impact,treat_window_extended,1.4424410671574783,0.7056240531028202,2.2206855438497475,1,3740.0,22.5
KOR,impact,treat_window_extended,2.7140054176529724,2.020447663396099,3.4454921115957684,1,35490.0,43.9
KWT,impact,treat_window_extended,2.617606790763006,1.891854843448592,3.3184283276734896,1,41320.0,33.5
LAO,impact,treat_window_extended,2.4747179549926015,1.7708218896652714,3.1757984360586224,1,2110.0,24.0
LBN,impact,treat_window_extended,2.649459981112259,1.9828620255843814,3.333447448523473,1,,28.1
